"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Macapá","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",8547.79959814416
"Eutrofia","Não","Sim","Fortaleza","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",29811.2433082346
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",56227.1886252724
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",69455.9806439931
"Sobrepeso","Sim","Sim","Florianópolis","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",3164.40461153522
"Eutrofia","Não","Sim","Florianópolis","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",9091.33031590921
"Eutrofia","Não","Sim","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",13967.515584392
"Abaixo do peso","Não","Não","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",13967.515584392
"Abaixo do peso","Não","Não","Campo Grande","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",4033.02889973995
"Abaixo do peso","Não","Não","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",50147.6524857475
"Abaixo do peso","Não","Não","São Luís","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",33991.7664241793
"Obesidade grau I","Sim","Sim","Teresina","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",16858.81498712
"Eutrofia","Não","Sim","Teresina","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",9536.50758980957
"Abaixo do peso","Não","Não","Teresina","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",8429.40749356002
"Abaixo do peso","Não","Não","João Pessoa","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",23342.6891953148
"Abaixo do peso","Não","Não","Salvador","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",94160.1766168371
"Obesidade grau I","Sim","Sim","Belo Horizonte","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",24584.8252966584
"Abaixo do peso","Não","Não","Vitória","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",7212.11918562
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",82874.9900817449
"Abaixo do peso","Não","Não","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",9552.78553322327
"Sobrepeso","Sim","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",185967.187427958
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",88060.3680875014
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",75843.564143289
"Eutrofia","Não","Sim","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",11095.5856737096
"Abaixo do peso","Não","Não","Porto Alegre","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",3126.57857819842
"Eutrofia","Não","Sim","Cuiabá","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",49796.9615625701
"Eutrofia","Não","Sim","Brasília","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Médio completo ou equivalente",60574.1073708501
"Eutrofia","Não","Sim","Palmas","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",779.575589139555
"Sobrepeso","Sim","Sim","São Luís","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",3123.64314128154
"Eutrofia","Não","Sim","São Luís","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",3749.83596122698
"Obesidade grau I","Sim","Sim","Teresina","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",5960.34239449752
"Eutrofia","Não","Sim","Brasília","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",1514.96844109764
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",14410.1935175136
"Obesidade grau III","Sim","Sim","São Paulo","40 a 59 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",10706.315589429
"Sobrepeso","Sim","Sim","Brasília","40 a 59 anos","Até 1/2 SM","Rural","Mulher","Médio completo ou equivalente",13287.1715098444
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",1738.59567630924
"Eutrofia","Não","Sim","Belém","18 a 24 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",6423.97199087406
"Sobrepeso","Sim","Sim","Palmas","18 a 24 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",1393.89917760884
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",4930.14518732045
"Eutrofia","Não","Sim","Brasília","18 a 24 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",17314.3405755621
"Obesidade grau I","Sim","Sim","Rio Branco","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",2342.05415059041
"Sobrepeso","Sim","Sim","Macapá","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",2600.44751018156
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",5805.60277215276
"Abaixo do peso","Não","Não","Cuiabá","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",523.389486640042
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",14410.1935175136
"Eutrofia","Não","Sim","São Luís","40 a 59 anos","1/2 até 1 SM","Rural","Mulher","Médio completo ou equivalente",3457.60197391174
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","1 até 2 SM","Rural","Mulher","Médio completo ou equivalente",8718.96297031292
"Abaixo do peso","Não","Não","Belém","25 a 39 anos","1 até 2 SM","Rural","Mulher","Médio completo ou equivalente",1796.38952008311
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","2 até 3 SM","Rural","Mulher","Médio completo ou equivalente",671.980388694201
"Sobrepeso","Sim","Sim","Brasília","40 a 59 anos","Mais de 3 SM","Rural","Mulher","Médio completo ou equivalente",2095.35480745639
"Eutrofia","Não","Sim","Belo Horizonte","18 a 24 anos","Até 1/2 SM","Urbano","Homem","Superior incompleto ou equivalente",34012.9044954173
"Eutrofia","Não","Sim","Manaus","25 a 39 anos","Até 1/2 SM","Urbano","Homem","Superior incompleto ou equivalente",8291.23821382394
"Abaixo do peso","Não","Não","Manaus","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Superior incompleto ou equivalente",13357.4715987029
"Abaixo do peso","Não","Não","Curitiba","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Superior incompleto ou equivalente",22929.659514242
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","1/2 até 1 SM","Urbano","Homem","Superior incompleto ou equivalente",13522.21574964
"Eutrofia","Não","Sim","Florianópolis","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Superior incompleto ou equivalente",34878.6517763917
"Eutrofia","Não","Sim","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior incompleto ou equivalente",1854.95875788828
"Abaixo do peso","Não","Não","Campo Grande","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior incompleto ou equivalente",27362.1016701169
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior incompleto ou equivalente",55841.3599070257
"Abaixo do peso","Não","Não","Rio Branco","18 a 24 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",29066.8273930826
"Eutrofia","Não","Sim","Teresina","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",27400.8373967752
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",28864.2542071673
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",146433.249717218
"Eutrofia","Não","Sim","Cuiabá","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",9799.65279813131
"Eutrofia","Não","Sim","Salvador","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",22369.9574768683
"Abaixo do peso","Não","Não","Brasília","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior incompleto ou equivalente",4800.8729264609
"Eutrofia","Não","Sim","Fortaleza","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",41230.8868476915
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",34875.9840671503
"Abaixo do peso","Não","Não","Curitiba","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",9827.31067889311
"Abaixo do peso","Não","Não","Campo Grande","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",16444.3570004467
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",29916.7331389258
"Eutrofia","Não","Sim","Teresina","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",18267.2249311834
"Eutrofia","Não","Sim","Recife","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",29343.1661340873
"Abaixo do peso","Não","Não","Recife","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",51534.2439886053
"Eutrofia","Não","Sim","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",33468.0964165618
"Abaixo do peso","Não","Não","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",75124.9952133336
"Eutrofia","Não","Sim","Salvador","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",6393.08098356407
"Eutrofia","Não","Sim","Curitiba","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",35866.1125511493
"Obesidade grau I","Sim","Sim","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",9433.67864233345
"Eutrofia","Não","Não","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",9117.41931401381
"Eutrofia","Não","Sim","João Pessoa","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",20214.4288668191
"Abaixo do peso","Não","Não","Brasília","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior incompleto ou equivalente",6642.45031134565
"Abaixo do peso","Não","Não","Porto Velho","18 a 24 anos","Até 1/2 SM","Urbano","Mulher","Superior incompleto ou equivalente",19947.0954327254
"Obesidade grau I","Sim","Sim","Porto Velho","25 a 39 anos","Até 1/2 SM","Urbano","Mulher","Superior incompleto ou equivalente",11155.9493852816
"Abaixo do peso","Não","Não","Belém","18 a 24 anos","1/2 até 1 SM","Urbano","Mulher","Superior incompleto ou equivalente",39830.7006650411
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","1/2 até 1 SM","Urbano","Mulher","Superior incompleto ou equivalente",31248.1693323531
"Abaixo do peso","Não","Não","Curitiba","18 a 24 anos","1/2 até 1 SM","Urbano","Mulher","Superior incompleto ou equivalente",53472.5208937843
"Sobrepeso","Sim","Sim","João Pessoa","25 a 39 anos","1/2 até 1 SM","Urbano","Mulher","Superior incompleto ou equivalente",20684.9912446209
"Obesidade grau I","Sim","Sim","São Paulo","25 a 39 anos","1/2 até 1 SM","Urbano","Mulher","Superior incompleto ou equivalente",238103.422401434
"Sobrepeso","Sim","Sim","Boa Vista","18 a 24 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",20153.7683832292
"Abaixo do peso","Não","Não","Belo Horizonte","18 a 24 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",64703.6158175699
"Abaixo do peso","Não","Não","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",69492.4680547401
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",33162.9512997429
"Abaixo do peso","Não","Não","Porto Alegre","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",12311.8429647281
"Eutrofia","Não","Sim","Brasília","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",17115.006834348
"Sobrepeso","Sim","Sim","Maceió","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",58017.7902329431
"Abaixo do peso","Não","Não","Porto Alegre","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Superior incompleto ou equivalente",12264.2118668036
"Abaixo do peso","Não","Não","Campo Grande","18 a 24 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",65076.9197197484
"Abaixo do peso","Não","Não","Belém","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",6225.86334304674
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",60979.4694405507
"Sobrepeso","Sim","Sim","Porto Alegre","25 a 39 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",11324.8370233496
"Eutrofia","Não","Sim","Aracaju","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",28996.6779219585
"Obesidade grau I","Sim","Sim","Salvador","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",40146.4491586416
"Eutrofia","Não","Sim","Porto Alegre","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",16404.5424040815
"Obesidade grau I","Sim","Sim","Curitiba","18 a 24 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",14021.0578334955
"Abaixo do peso","Não","Não","Salvador","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",14368.4797524437
"Abaixo do peso","Não","Não","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",18296.6074425366
"Eutrofia","Não","Sim","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",24623.6859294679
"Sobrepeso","Sim","Sim","Belo Horizonte","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",6641.3968324987
"Abaixo do peso","Não","Não","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",5324.20032709325
"Eutrofia","Não","Sim","Campo Grande","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",33559.5853229278
"Abaixo do peso","Não","Não","Belém","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Superior incompleto ou equivalente",40556.9564083317
"Abaixo do peso","Não","Não","Belém","25 a 39 anos","1/2 até 1 SM","Rural","Mulher","Superior incompleto ou equivalente",958.447451143037
"Abaixo do peso","Não","Não","São Luís","40 a 59 anos","1/2 até 1 SM","Rural","Mulher","Superior incompleto ou equivalente",3457.60197391174
"Sobrepeso","Sim","Sim","Goiânia","25 a 39 anos","1 até 2 SM","Rural","Mulher","Superior incompleto ou equivalente",473.946794398126
"Sobrepeso","Sim","Sim","Goiânia","40 a 59 anos","1 até 2 SM","Rural","Mulher","Superior incompleto ou equivalente",655.51642344278
"Eutrofia","Não","Sim","Belo Horizonte","40 a 59 anos","Até 1/2 SM","Urbano","Homem","Superior completo",3673.64160273939
"Eutrofia","Não","Sim","Curitiba","60 anos ou mais","Até 1/2 SM","Urbano","Homem","Superior completo",28190.3252523619
"Obesidade grau I","Sim","Sim","Manaus","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Superior completo",32127.2871680212
"Eutrofia","Não","Sim","Belém","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Superior completo",11552.4933167693
"Abaixo do peso","Não","Não","Fortaleza","25 a 39 anos","1/2 até 1 SM","Urbano","Homem","Superior completo",14728.5041806931
"Sobrepeso","Sim","Sim","Manaus","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Superior completo",42516.2244816112
"Eutrofia","Não","Sim","Maceió","40 a 59 anos","1/2 até 1 SM","Urbano","Homem","Superior completo",23837.0707406465
"Eutrofia","Não","Sim","Manaus","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior completo",34020.0505763305
"Abaixo do peso","Não","Não","Macapá","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior completo",12820.0950805372
"Eutrofia","Não","Sim","Teresina","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior completo",5120.8164547081
"Abaixo do peso","Não","Não","Cuiabá","25 a 39 anos","1 até 2 SM","Urbano","Homem","Superior completo",19330.1808529331
"Sobrepeso","Sim","Sim","Teresina","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",13853.1565520835
"Eutrofia","Não","Sim","Salvador","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",58687.3824655114
"Abaixo do peso","Não","Não","Belo Horizonte","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",52147.1324297998
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",10367.8706725308
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",77944.5484558168
"Sobrepeso","Sim","Sim","Goiânia","40 a 59 anos","1 até 2 SM","Urbano","Homem","Superior completo",9184.8112091312
"Eutrofia","Não","Sim","Fortaleza","60 anos ou mais","1 até 2 SM","Urbano","Homem","Superior completo",6322.49295049207
"Obesidade grau I","Sim","Sim","São Luís","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",97667.0815648874
"Abaixo do peso","Não","Não","Teresina","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",8631.71008275909
"Eutrofia","Não","Sim","Recife","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",51534.2439886053
"Sobrepeso","Sim","Sim","Aracaju","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",12835.5263000586
"Eutrofia","Não","Sim","Vitória","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",4930.70362271066
"Eutrofia","Não","Sim","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",94871.5085107793
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",84340.0236526901
"Eutrofia","Não","Sim","Brasília","25 a 39 anos","2 até 3 SM","Urbano","Homem","Superior completo",54270.2775211161
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","2 até 3 SM","Urbano","Homem","Superior completo",57811.3851550274
"Abaixo do peso","Não","Não","Recife","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",21168.5731767781
"Sobrepeso","Sim","Sim","Curitiba","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",51514.888390516
"Abaixo do peso","Não","Não","Brasília","60 anos ou mais","2 até 3 SM","Urbano","Homem","Superior completo",6642.45031134565
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",160722.94413022
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",50953.0109460425
"Abaixo do peso","Não","Não","Florianópolis","18 a 24 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16475.191892878
"Abaixo do peso","Não","Não","Manaus","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",25883.8320320321
"Abaixo do peso","Não","Não","Boa Vista","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9528.60220475739
"Abaixo do peso","Não","Não","João Pessoa","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",24605.7044235626
"Sobrepeso","Sim","Sim","Recife","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",29343.1661340873
"Abaixo do peso","Não","Não","Maceió","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",27783.337196939
"Obesidade grau I","Sim","Sim","Aracaju","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",12835.5263000586
"Obesidade grau I","Sim","Sim","Salvador","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",36072.8518196241
"Eutrofia","Não","Sim","Salvador","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",44708.7966368677
"Abaixo do peso","Não","Não","Belo Horizonte","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",115254.98667601
"Abaixo do peso","Não","Não","Vitória","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4930.70362271066
"Sobrepeso","Sim","Sim","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",75746.164725454
"Abaixo do peso","Não","Não","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",6346.52848965461
"Eutrofia","Não","Não","Rio de Janeiro","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9149.20270399686
"Abaixo do peso","Não","Não","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",274111.890259343
"Eutrofia","Não","Não","São Paulo","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",87262.11176932
"Sobrepeso","Sim","Sim","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",33468.0964165618
"Eutrofia","Não","Sim","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",33468.0964165618
"Abaixo do peso","Não","Não","Curitiba","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",59033.2246512357
"Eutrofia","Não","Sim","Florianópolis","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",17439.3258881958
"Sobrepeso","Sim","Sim","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16984.4156353513
"Obesidade grau I","Sim","Sim","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",21990.879464937
"Eutrofia","Não","Sim","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",34390.6710853912
"Abaixo do peso","Não","Não","Porto Alegre","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",48953.0005797494
"Eutrofia","Não","Sim","Campo Grande","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",16028.4372081351
"Abaixo do peso","Não","Não","Cuiabá","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",23846.5782464542
"Sobrepeso","Sim","Sim","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",198602.181617451
"Eutrofia","Não","Sim","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",79487.7916677179
"Abaixo do peso","Não","Não","Brasília","25 a 39 anos","Mais de 3 SM","Urbano","Homem","Superior completo",65453.7406103081
"Abaixo do peso","Não","Não","Manaus","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",22207.3659047171
"Eutrofia","Não","Sim","Natal","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",5639.97773481804
"Abaixo do peso","Não","Não","João Pessoa","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",19181.0591679413
"Sobrepeso","Sim","Sim","Recife","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",41437.660086306
"Eutrofia","Não","Sim","Recife","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",34810.0839172775
"Eutrofia","Não","Sim","Aracaju","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",27984.3290064937
"Abaixo do peso","Não","Não","Salvador","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",17675.6966997081
"Sobrepeso","Sim","Sim","Vitória","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4230.36045751426
"Eutrofia","Não","Sim","Vitória","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",5926.31310249325
"Sobrepeso","Sim","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",154923.508318059
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",95527.4762209202
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",21734.4288716707
"Eutrofia","Não","Sim","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",139816.828785584
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",44687.395317979
"Eutrofia","Não","Sim","Curitiba","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",78636.030335437
"Sobrepeso","Sim","Sim","Florianópolis","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",2924.64283152072
"Sobrepeso","Sim","Sim","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",5138.31874295603
"Eutrofia","Não","Sim","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",44876.7471573602
"Abaixo do peso","Não","Não","Porto Alegre","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",18207.4419013111
"Obesidade grau I","Sim","Sim","Campo Grande","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",9137.62504388817
"Abaixo do peso","Não","Não","Campo Grande","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",32387.9335255546
"Sobrepeso","Sim","Sim","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",21243.0324784315
"Eutrofia","Não","Sim","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",8955.07961748226
"Abaixo do peso","Não","Não","Brasília","40 a 59 anos","Mais de 3 SM","Urbano","Homem","Superior completo",4800.8729264609
"Sobrepeso","Sim","Sim","Belém","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",58859.7496605186
"Eutrofia","Não","Sim","Palmas","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",7488.1374909545
"Eutrofia","Não","Sim","Recife","60 anos ou mais","Mais de 3 SM","Urbano","Homem","Superior completo",33332.0686354629
