"IMC_classif","obesid","excpeso","Capital","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Eutrofia","Não","Sim","Rio Branco","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",99.6819032813521
"Abaixo do peso","Não","Não","Rio Branco","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",754.121555530351
"Abaixo do peso","Não","Não","Manaus","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1468.44561026846
"Eutrofia","Não","Sim","Boa Vista","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",341.408124786876
"Eutrofia","Não","Sim","Macapá","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",359.078701517638
"Sobrepeso","Sim","Sim","Palmas","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",298.43916870944
"Abaixo do peso","Não","Não","São Luís","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1307.6204125537
"Abaixo do peso","Não","Não","Teresina","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1337.91372995994
"Eutrofia","Não","Sim","Fortaleza","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",10406.3106032292
"Sobrepeso","Sim","Sim","Natal","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1944.9285848274
"Obesidade grau I","Sim","Sim","Natal","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",467.486677934521
"Abaixo do peso","Não","Não","Natal","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",555.54054421698
"Sobrepeso","Sim","Sim","João Pessoa","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",941.580782552921
"Eutrofia","Não","Sim","João Pessoa","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1423.88753587724
"Abaixo do peso","Não","Não","Recife","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4054.38844076643
"Abaixo do peso","Não","Não","Maceió","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4669.00472529685
"Eutrofia","Não","Sim","Belo Horizonte","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1289.02018141188
"Abaixo do peso","Não","Não","Belo Horizonte","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",820.751585688672
"Abaixo do peso","Não","Não","Vitória","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",170.226348423092
"Abaixo do peso","Não","Não","Rio de Janeiro","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4200.29864103967
"Eutrofia","Não","Sim","São Paulo","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3467.45976797125
"Abaixo do peso","Não","Não","São Paulo","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",9161.04873360974
"Eutrofia","Não","Não","São Paulo","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2632.28066827094
"Sobrepeso","Sim","Sim","Porto Alegre","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",436.183551208005
"Obesidade grau I","Sim","Sim","Porto Alegre","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1127.25308974173
"Eutrofia","Não","Sim","Porto Alegre","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",468.491782033099
"Sobrepeso","Sim","Sim","Campo Grande","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1255.8078841561
"Eutrofia","Não","Sim","Campo Grande","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",388.618259707636
"Eutrofia","Não","Sim","Cuiabá","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",914.911523431402
"Abaixo do peso","Não","Não","Cuiabá","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",234.308464523386
"Sobrepeso","Sim","Sim","Goiânia","65 a 74 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1535.25754628993
"Abaixo do peso","Não","Não","Porto Velho","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",454.18163924616
"Eutrofia","Não","Sim","Rio Branco","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",788.377167689272
"Eutrofia","Não","Sim","Manaus","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",721.331966360939
"Eutrofia","Não","Sim","Boa Vista","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",82.8452341410497
"Abaixo do peso","Não","Não","Boa Vista","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",341.408124786876
"Eutrofia","Não","Sim","Macapá","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",567.282891066777
"Abaixo do peso","Não","Não","Macapá","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",233.777362382963
"Eutrofia","Não","Sim","Teresina","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",551.133106491043
"Eutrofia","Não","Sim","Fortaleza","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1774.42804138601
"Abaixo do peso","Não","Não","Fortaleza","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2684.80765209934
"Sobrepeso","Sim","Sim","Natal","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1281.92656832074
"Eutrofia","Não","Sim","João Pessoa","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",184.935196410478
"Abaixo do peso","Não","Não","Maceió","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",230.399382002374
"Eutrofia","Não","Sim","Aracaju","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",348.582728025614
"Abaixo do peso","Não","Não","Belo Horizonte","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1252.88170339768
"Sobrepeso","Sim","Sim","Rio de Janeiro","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",8588.54451727675
"Eutrofia","Não","Sim","Rio de Janeiro","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4685.83371086127
"Abaixo do peso","Não","Não","Rio de Janeiro","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1345.2594356009
"Abaixo do peso","Não","Não","São Paulo","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4767.75718094977
"Eutrofia","Não","Sim","Curitiba","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2724.77419871567
"Abaixo do peso","Não","Não","Curitiba","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2458.80554355969
"Abaixo do peso","Não","Não","Cuiabá","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",457.310905546295
"Abaixo do peso","Não","Não","Goiânia","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1531.9011619658
"Abaixo do peso","Não","Não","Brasília","75 anos ou mais","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1169.74099822733
"Abaixo do peso","Não","Não","Porto Velho","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",504.717587518823
"Abaixo do peso","Não","Não","Rio Branco","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",495.635314122639
"Eutrofia","Não","Sim","Manaus","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1548.98250299769
"Eutrofia","Não","Sim","Macapá","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",406.926900247122
"Abaixo do peso","Não","Não","João Pessoa","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",390.350524918783
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1624.13943270321
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",3048.98099844247
"Obesidade grau I","Sim","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",7421.41507778367
"Eutrofia","Não","Sim","São Paulo","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",7812.836770848
"Abaixo do peso","Não","Não","Campo Grande","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1258.55716087586
"Sobrepeso","Sim","Sim","Goiânia","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1436.22747772279
"Abaixo do peso","Não","Não","Brasília","18 a 24 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1952.43854092016
"Eutrofia","Não","Sim","Manaus","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",563.934491002849
"Obesidade grau I","Sim","Sim","Salvador","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",4565.58000263559
"Eutrofia","Não","Sim","Vitória","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",251.648929861509
"Sobrepeso","Sim","Sim","Porto Alegre","25 a 29 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",938.522263961741
"Eutrofia","Não","Sim","Porto Velho","30 a 34 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",226.32719496712
"Eutrofia","Não","Sim","Manaus","30 a 34 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",227.833512770553
"Abaixo do peso","Não","Não","Recife","30 a 34 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1326.70395125639
"Abaixo do peso","Não","Não","Belo Horizonte","30 a 34 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1501.24549379449
"Eutrofia","Não","Sim","Rio de Janeiro","30 a 34 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",10781.0312716508
"Sobrepeso","Sim","Sim","Porto Velho","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",636.568742046658
"Abaixo do peso","Não","Não","Rio Branco","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",844.658997941301
"Eutrofia","Não","Sim","Manaus","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1434.33052395275
"Abaixo do peso","Não","Não","Manaus","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",2591.50020097596
"Sobrepeso","Sim","Sim","Macapá","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",271.742719654062
"Eutrofia","Não","Sim","Macapá","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",192.982766898718
"Eutrofia","Não","Sim","São Luís","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",797.823312026427
"Eutrofia","Não","Sim","Teresina","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",841.365405389739
"Eutrofia","Não","Sim","Fortaleza","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",4394.77193276407
"Eutrofia","Não","Sim","João Pessoa","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1029.94225314406
"Eutrofia","Não","Sim","Aracaju","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1135.50056648183
"Abaixo do peso","Não","Não","Aracaju","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",737.175785464934
"Eutrofia","Não","Sim","Salvador","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",3148.27674854152
"Abaixo do peso","Não","Não","Belo Horizonte","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",407.503771491747
"Obesidade grau III","Sim","Sim","São Paulo","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",3944.81238138218
"Obesidade grau I","Sim","Sim","Curitiba","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",985.588862194167
"Abaixo do peso","Não","Não","Curitiba","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1317.2671328057
"Eutrofia","Não","Sim","Florianópolis","35 a 44 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",693.427293216962
"Eutrofia","Não","Sim","Porto Velho","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",644.369716757776
"Sobrepeso","Sim","Sim","Rio Branco","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",260.741490432507
"Abaixo do peso","Não","Não","Rio Branco","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",165.937930206493
"Eutrofia","Não","Sim","Manaus","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",875.361590984377
"Eutrofia","Não","Sim","Boa Vista","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",206.114435522224
"Abaixo do peso","Não","Não","Boa Vista","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",84.9118246642191
"Eutrofia","Não","Sim","Belém","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1103.27830134555
"Eutrofia","Não","Sim","Macapá","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",272.558376960058
"Eutrofia","Não","Sim","Palmas","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",391.102083971023
"Abaixo do peso","Não","Não","Palmas","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1168.15449039902
"Eutrofia","Não","Sim","São Luís","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",791.323994115477
"Sobrepeso","Sim","Sim","Natal","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1051.17355439926
"Abaixo do peso","Não","Não","João Pessoa","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",554.619754414698
"Eutrofia","Não","Sim","Recife","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1347.05809260774
"Sobrepeso","Sim","Sim","Maceió","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",514.741790516234
"Abaixo do peso","Não","Não","Maceió","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",560.863210412517
"Eutrofia","Não","Sim","Aracaju","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1569.13321580259
"Eutrofia","Não","Sim","Salvador","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",689.142649294873
"Abaixo do peso","Não","Não","Salvador","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",758.550830109224
"Abaixo do peso","Não","Não","Vitória","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",419.006062072487
"Eutrofia","Não","Não","Rio de Janeiro","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",6170.78689597089
"Eutrofia","Não","Sim","São Paulo","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",2062.25847420675
"Abaixo do peso","Não","Não","São Paulo","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",2342.17429245892
"Abaixo do peso","Não","Não","Porto Alegre","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1516.30872743423
"Sobrepeso","Sim","Sim","Cuiabá","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",521.169126398222
"Eutrofia","Não","Sim","Cuiabá","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",683.890774257409
"Abaixo do peso","Não","Não","Cuiabá","45 a 54 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",630.706926850176
"Sobrepeso","Sim","Sim","Porto Velho","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",378.436924523234
"Abaixo do peso","Não","Não","Porto Velho","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",791.429369643877
"Abaixo do peso","Não","Não","Manaus","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",778.024329377317
"Eutrofia","Não","Sim","Palmas","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",117.091988452773
"Abaixo do peso","Não","Não","Palmas","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",230.116526358628
"Sobrepeso","Sim","Sim","Natal","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",726.659139785374
"Eutrofia","Não","Sim","João Pessoa","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",722.787089557104
"Sobrepeso","Sim","Sim","Recife","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1223.01372582348
"Eutrofia","Não","Sim","Recife","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1698.76667943944
"Abaixo do peso","Não","Não","Maceió","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",514.589473422411
"Abaixo do peso","Não","Não","Belo Horizonte","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1532.94802074475
"Sobrepeso","Sim","Sim","Rio de Janeiro","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1410.79832276849
"Eutrofia","Não","Sim","Rio de Janeiro","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",4635.74169276946
"Abaixo do peso","Não","Não","Rio de Janeiro","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1309.67006377804
"Eutrofia","Não","Sim","São Paulo","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",2244.97823935044
"Abaixo do peso","Não","Não","São Paulo","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",6315.93606128278
"Eutrofia","Não","Sim","Curitiba","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",2316.86378911119
"Eutrofia","Não","Sim","Florianópolis","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",398.362306783524
"Sobrepeso","Sim","Sim","Porto Alegre","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",237.285317710853
"Eutrofia","Não","Sim","Campo Grande","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1217.80424800264
"Eutrofia","Não","Sim","Cuiabá","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",802.61781899165
"Sobrepeso","Sim","Sim","Goiânia","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1527.40699946279
"Eutrofia","Não","Sim","Goiânia","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1113.94147998345
"Eutrofia","Não","Sim","Brasília","55 a 64 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",1289.16864331859
"Sobrepeso","Sim","Sim","Rio Branco","65 a 74 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",107.265697341767
"Eutrofia","Não","Sim","Rio Branco","65 a 74 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",255.473950052775
"Sobrepeso","Sim","Sim","Manaus","65 a 74 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",781.18156010164
"Eutrofia","Não","Sim","Manaus","65 a 74 anos","1 até 2 SM","Urbano","Masculino","Sem instrução",327.494015440102
