"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Abaixo do peso","Não","Não","Sergipe","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",13560.4869376919
"Eutrofia","Não","Sim","Bahia","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",31288.2874333244
"Abaixo do peso","Não","Não","Bahia","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",117929.207067901
"Eutrofia","Não","Sim","Minas Gerais","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",24493.7064733858
"Abaixo do peso","Não","Não","Minas Gerais","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",23337.9508760489
"Abaixo do peso","Não","Não","Espírito Santo","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",278.448007134995
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",2002.54788724356
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",3722.0896147969
"Sobrepeso","Sim","Sim","Paraná","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",2622.0331462341
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",4629.45263740543
"Eutrofia","Não","Sim","Santa Catarina","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",1788.34084408452
"Eutrofia","Não","Sim","Rio Grande do Sul","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",4300.07546704724
"Sobrepeso","Sim","Sim","Mato Grosso","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",3203.09906266494
"Eutrofia","Não","Sim","Mato Grosso","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",668.96413104597
"Abaixo do peso","Não","Não","Mato Grosso","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",22722.4387015722
"Abaixo do peso","Não","Não","Goiás","60 anos ou mais","1 até 2 SM","Rural","Homem","Sem instrução",2904.9000181353
"Abaixo do peso","Não","Não","Paraíba","40 a 59 anos","2 até 3 SM","Rural","Homem","Sem instrução",7263.42430614718
"Abaixo do peso","Não","Não","Mato Grosso do Sul","40 a 59 anos","2 até 3 SM","Rural","Homem","Sem instrução",2490.11111388913
"Sobrepeso","Sim","Sim","Amazonas","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",560.659339630033
"Abaixo do peso","Não","Não","Amapá","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",49.9442325115519
"Abaixo do peso","Não","Não","Piauí","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",3006.1007802783
"Eutrofia","Não","Sim","Paraíba","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",5357.60548686468
"Abaixo do peso","Não","Não","Bahia","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",16694.9720457898
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",1685.22618226562
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",4056.46761684787
"Sobrepeso","Sim","Sim","Paraná","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",2622.0331462341
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",894.668381391899
"Eutrofia","Não","Sim","Mato Grosso do Sul","60 anos ou mais","2 até 3 SM","Rural","Homem","Sem instrução",569.301231108533
"Obesidade grau I","Sim","Sim","Rondônia","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",3332.31942358083
"Eutrofia","Não","Sim","Pará","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",1921.42524100314
"Abaixo do peso","Não","Não","Maranhão","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",717.011816685465
"Eutrofia","Não","Sim","Espírito Santo","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",6346.51943746154
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",429.39045230199
"Sobrepeso","Sim","Sim","Goiás","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",1452.45000907264
"Eutrofia","Não","Sim","Goiás","60 anos ou mais","Mais de 3 SM","Rural","Homem","Sem instrução",10642.4166768412
"Abaixo do peso","Não","Não","Rondônia","18 a 24 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",57874.0213699211
"Sobrepeso","Sim","Sim","Pernambuco","18 a 24 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",10917.6809245819
"Sobrepeso","Sim","Sim","Amazonas","25 a 39 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",10658.9560426785
"Obesidade grau III","Sim","Sim","Pará","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",140746.453003382
"Abaixo do peso","Não","Não","Maranhão","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",9193.30395736508
"Abaixo do peso","Não","Não","Pernambuco","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",26607.7702928163
"Obesidade grau I","Sim","Sim","Alagoas","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",4425.98509932284
"Abaixo do peso","Não","Não","Alagoas","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",17703.9403972913
"Eutrofia","Não","Sim","Sergipe","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",17732.5240174627
"Sobrepeso","Sim","Sim","Bahia","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",31009.8231179934
"Obesidade grau III","Sim","Sim","Bahia","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",5418.65360832319
"Eutrofia","Não","Sim","Rio de Janeiro","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",19651.3706120851
"Eutrofia","Não","Sim","Mato Grosso","40 a 59 anos","Até 1/2 SM","Urbano","Mulher","Sem instrução",4751.0757613747
"Eutrofia","Não","Sim","Paraíba","60 anos ou mais","Até 1/2 SM","Urbano","Mulher","Sem instrução",6072.53983059337
"Abaixo do peso","Não","Não","Pernambuco","60 anos ou mais","Até 1/2 SM","Urbano","Mulher","Sem instrução",21418.0714156044
"Abaixo do peso","Não","Não","Alagoas","60 anos ou mais","Até 1/2 SM","Urbano","Mulher","Sem instrução",6575.1195205715
"Eutrofia","Não","Sim","Bahia","60 anos ou mais","Até 1/2 SM","Urbano","Mulher","Sem instrução",23234.1958624687
"Sobrepeso","Sim","Sim","Paraná","60 anos ou mais","Até 1/2 SM","Urbano","Mulher","Sem instrução",4163.43599923734
"Abaixo do peso","Não","Não","Piauí","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",23897.8120122166
"Eutrofia","Não","Sim","Ceará","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",98601.3647442671
"Abaixo do peso","Não","Não","Ceará","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",7436.81162469497
"Sobrepeso","Sim","Sim","Rio Grande do Norte","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",36353.3723811092
"Eutrofia","Não","Sim","Paraíba","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",14306.854898108
"Sobrepeso","Sim","Sim","Sergipe","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",10349.3864539751
"Abaixo do peso","Não","Não","Bahia","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",20107.9186845313
"Eutrofia","Não","Sim","Espírito Santo","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",13707.1655994567
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",12940.194150754
"Eutrofia","Não","Sim","Mato Grosso do Sul","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",12940.194150754
"Abaixo do peso","Não","Não","Mato Grosso do Sul","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",6470.09707537701
"Sobrepeso","Sim","Sim","Goiás","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",13404.2089007587
"Abaixo do peso","Não","Não","Goiás","40 a 59 anos","1/2 até 1 SM","Urbano","Mulher","Sem instrução",58293.739062579
"Abaixo do peso","Não","Não","Amazonas","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",15507.4393914138
"Abaixo do peso","Não","Não","Pará","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",99742.0413948911
"Abaixo do peso","Não","Não","Piauí","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",5926.41644794435
"Abaixo do peso","Não","Não","Ceará","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",21051.9091422077
"Obesidade grau I","Sim","Sim","Paraíba","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",6072.53983059337
"Eutrofia","Não","Sim","Paraíba","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",8728.9786433979
"Abaixo do peso","Não","Não","Paraíba","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",10896.9044186158
"Abaixo do peso","Não","Não","Alagoas","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",12160.6292263906
"Obesidade grau I","Sim","Sim","Sergipe","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",81142.6644589454
"Sobrepeso","Sim","Sim","Bahia","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",31918.818699429
"Eutrofia","Não","Sim","Minas Gerais","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",48627.8712451239
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",35897.333962923
"Abaixo do peso","Não","Não","Rio de Janeiro","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",19879.4455113592
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",20439.3224084431
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",22566.4335123253
"Abaixo do peso","Não","Não","Mato Grosso","60 anos ou mais","1/2 até 1 SM","Urbano","Mulher","Sem instrução",11609.7733033924
"Eutrofia","Não","Sim","Pará","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",23784.1842843404
"Abaixo do peso","Não","Não","Ceará","25 a 39 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",5546.17604232349
"Abaixo do peso","Não","Não","Amazonas","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",42717.8321403029
"Obesidade grau I","Sim","Sim","Maranhão","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",41043.7775336055
"Eutrofia","Não","Sim","Maranhão","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",21815.6132211725
"Obesidade grau I","Sim","Sim","Paraíba","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",29092.666818694
"Sobrepeso","Sim","Sim","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",2709.3268041616
"Obesidade grau I","Sim","Sim","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",13832.1533922284
"Eutrofia","Não","Não","Bahia","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",59347.7071422301
"Eutrofia","Não","Sim","Minas Gerais","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",27016.7922066265
"Eutrofia","Não","Sim","Espírito Santo","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",14454.467279088
"Abaixo do peso","Não","Não","Rio de Janeiro","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",24400.9270462514
"Abaixo do peso","Não","Não","São Paulo","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",84551.6886339563
"Eutrofia","Não","Sim","Paraná","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",16625.970818593
"Abaixo do peso","Não","Não","Paraná","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",5254.36294883471
"Sobrepeso","Sim","Sim","Santa Catarina","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",9187.2818992875
"Sobrepeso","Sim","Sim","Goiás","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",25417.7066676237
"Eutrofia","Não","Sim","Goiás","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",9517.07694486335
"Abaixo do peso","Não","Não","Distrito Federal","40 a 59 anos","1 até 2 SM","Urbano","Mulher","Sem instrução",17130.385711907
"Abaixo do peso","Não","Não","Rondônia","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",16009.9554835772
"Sobrepeso","Sim","Sim","Pará","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",4427.66308869866
"Eutrofia","Não","Sim","Pará","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",30478.0776260445
"Abaixo do peso","Não","Não","Pará","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",124616.441509132
"Sobrepeso","Sim","Sim","Maranhão","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",8129.60640203356
"Eutrofia","Não","Sim","Maranhão","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",19300.5668628404
"Abaixo do peso","Não","Não","Maranhão","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",7880.37041918947
"Sobrepeso","Sim","Sim","Rio Grande do Norte","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",6802.58305769781
"Abaixo do peso","Não","Não","Rio Grande do Norte","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",29075.3917779556
"Sobrepeso","Sim","Sim","Paraíba","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",7490.3982015825
"Eutrofia","Não","Sim","Paraíba","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",9664.71877487075
"Eutrofia","Não","Sim","Pernambuco","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",28030.5602400776
"Sobrepeso","Sim","Sim","Alagoas","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",7754.98580404137
"Abaixo do peso","Não","Não","Alagoas","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",18606.5755745784
"Abaixo do peso","Não","Não","Sergipe","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",21972.606725924
"Eutrofia","Não","Sim","Bahia","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",83548.0811384913
"Abaixo do peso","Não","Não","Bahia","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",118241.251750257
"Obesidade grau I","Sim","Sim","Rio de Janeiro","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",120732.064927554
"Eutrofia","Não","Sim","Rio de Janeiro","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",23080.1061617932
"Eutrofia","Não","Sim","São Paulo","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",121309.32450392
"Abaixo do peso","Não","Não","São Paulo","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",197705.12614262
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",5619.81568814481
"Abaixo do peso","Não","Não","Paraná","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",15755.8226032954
"Obesidade grau I","Sim","Sim","Rio Grande do Sul","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",13918.7522458917
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",7177.3783780119
"Obesidade grau I","Sim","Sim","Mato Grosso do Sul","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",25693.7973262174
"Abaixo do peso","Não","Não","Mato Grosso do Sul","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",3947.71557806084
"Eutrofia","Não","Sim","Mato Grosso","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",9211.76279674586
"Abaixo do peso","Não","Não","Goiás","60 anos ou mais","1 até 2 SM","Urbano","Mulher","Sem instrução",5552.11199414569
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","2 até 3 SM","Urbano","Mulher","Sem instrução",34261.8721587275
"Eutrofia","Não","Sim","Mato Grosso","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Sem instrução",17996.2634134459
"Eutrofia","Não","Sim","Goiás","40 a 59 anos","2 até 3 SM","Urbano","Mulher","Sem instrução",3125.15907628136
"Sobrepeso","Sim","Sim","Rondônia","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",12937.7559264601
"Sobrepeso","Sim","Sim","Acre","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",7639.81183615799
"Obesidade grau I","Sim","Sim","Piauí","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",3296.42361095447
"Abaixo do peso","Não","Não","Piauí","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",5708.0106627607
"Sobrepeso","Sim","Sim","Pernambuco","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",10709.0357078022
"Eutrofia","Não","Sim","Bahia","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",52072.3804889188
"Eutrofia","Não","Sim","Minas Gerais","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",9529.14928842288
"Abaixo do peso","Não","Não","Minas Gerais","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",17890.2166596644
"Eutrofia","Não","Sim","Espírito Santo","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",7153.30736881327
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",28861.7864329524
"Obesidade grau I","Sim","Sim","Rio Grande do Sul","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",3090.53481773432
"Eutrofia","Não","Sim","Goiás","60 anos ou mais","2 até 3 SM","Urbano","Mulher","Sem instrução",26518.3771852084
"Eutrofia","Não","Sim","Santa Catarina","18 a 24 anos","Mais de 3 SM","Urbano","Mulher","Sem instrução",31870.1739574341
"Eutrofia","Não","Sim","Paraná","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Sem instrução",4275.71017924659
"Obesidade grau I","Sim","Sim","Mato Grosso do Sul","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Sem instrução",11682.9763205865
"Eutrofia","Não","Sim","Mato Grosso","40 a 59 anos","Mais de 3 SM","Urbano","Mulher","Sem instrução",19577.2613927956
"Sobrepeso","Não","Sim","Maranhão","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Sem instrução",16950.3152673232
"Sobrepeso","Sim","Sim","Rio de Janeiro","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Sem instrução",4105.43432940237
"Eutrofia","Não","Sim","Paraná","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Sem instrução",33106.3705999671
"Abaixo do peso","Não","Não","Rio Grande do Sul","60 anos ou mais","Mais de 3 SM","Urbano","Mulher","Sem instrução",29059.3370421997
