"IMC_classif","obesid","excpeso","Unidades_da_Federacao","faixa_idade","rend_per_capita","Sit_Urbano_Rural","Sexo","gescol","Freq"
"Sobrepeso","Sim","Sim","Pernambuco","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",5208.96091585869
"Abaixo do peso","Não","Não","Pernambuco","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",2682.81511031916
"Sobrepeso","Sim","Sim","Alagoas","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",479.793974392386
"Eutrofia","Não","Sim","Alagoas","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",3582.80310077223
"Abaixo do peso","Não","Não","Alagoas","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",4696.96788784332
"Abaixo do peso","Não","Não","Sergipe","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",873.152414770332
"Eutrofia","Não","Sim","Minas Gerais","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",1969.43604425316
"Abaixo do peso","Não","Não","Minas Gerais","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",17617.9982300842
"Sobrepeso","Sim","Sim","São Paulo","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",3386.85490649226
"Eutrofia","Não","Sim","São Paulo","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",6490.7993612299
"Sobrepeso","Sim","Sim","Paraná","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",213.595022747873
"Eutrofia","Não","Sim","Paraná","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",3078.66249732052
"Sobrepeso","Sim","Sim","Rio Grande do Sul","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",1579.0916826549
"Eutrofia","Não","Sim","Rio Grande do Sul","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",1585.34090111613
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",1030.45093560961
"Eutrofia","Não","Sim","Mato Grosso","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",3042.23524685685
"Abaixo do peso","Não","Não","Goiás","65 a 74 anos","Até 1/2 SM","Urbano","Masculino","Sem instrução",10932.2815995134
"Eutrofia","Não","Sim","Rondônia","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",522.058108044061
"Eutrofia","Não","Sim","Amazonas","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",321.395789261418
"Eutrofia","Não","Sim","Pará","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",508.87720045587
"Abaixo do peso","Não","Não","Pará","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",1171.34282489018
"Abaixo do peso","Não","Não","Amapá","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",46.8320092290174
"Eutrofia","Não","Sim","Tocantins","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",381.675544151796
"Abaixo do peso","Não","Não","Tocantins","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",4279.56938727628
"Abaixo do peso","Não","Não","Maranhão","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",32764.9888405293
"Eutrofia","Não","Sim","Piauí","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",960.718950507854
"Abaixo do peso","Não","Não","Piauí","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",2578.03708784047
"Eutrofia","Não","Sim","Ceará","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",922.585427823155
"Abaixo do peso","Não","Não","Ceará","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",290.473002613947
"Eutrofia","Não","Sim","Rio Grande do Norte","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",2201.3982977968
"Eutrofia","Não","Sim","Paraíba","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",6910.76439383555
"Sobrepeso","Sim","Sim","Pernambuco","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",2086.85299788715
"Abaixo do peso","Não","Não","Pernambuco","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",949.189534474146
"Eutrofia","Não","Sim","Bahia","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",1163.90770369856
"Abaixo do peso","Não","Não","Mato Grosso do Sul","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",1852.75924965886
"Sobrepeso","Sim","Sim","Goiás","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",2145.81822100902
"Abaixo do peso","Não","Não","Goiás","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",1600.60493514414
"Eutrofia","Não","Sim","Distrito Federal","75 anos ou mais","Até 1/2 SM","Urbano","Masculino","Sem instrução",1381.50864169
"Abaixo do peso","Não","Não","Pará","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2886.17661268338
"Abaixo do peso","Não","Não","Amapá","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",535.438185489294
"Abaixo do peso","Não","Não","Maranhão","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",513.351348273597
"Eutrofia","Não","Sim","Piauí","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",747.170823077102
"Abaixo do peso","Não","Não","Piauí","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1053.44661708872
"Eutrofia","Não","Sim","Ceará","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4848.50050275363
"Abaixo do peso","Não","Não","Rio Grande do Norte","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1740.59404601117
"Abaixo do peso","Não","Não","Pernambuco","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1688.24749549909
"Abaixo do peso","Não","Não","Sergipe","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1568.1306044949
"Eutrofia","Não","Sim","Rio de Janeiro","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4315.16726304082
"Abaixo do peso","Não","Não","Rio de Janeiro","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",6105.82082508034
"Abaixo do peso","Não","Não","São Paulo","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",6240.40517319965
"Sobrepeso","Sim","Sim","Santa Catarina","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",441.25126904916
"Sobrepeso","Sim","Sim","Rio Grande do Sul","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4188.16560345375
"Sobrepeso","Sim","Sim","Goiás","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5127.60269031848
"Eutrofia","Não","Sim","Goiás","18 a 24 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1054.59025377592
"Eutrofia","Não","Sim","Rondônia","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",854.413890405291
"Abaixo do peso","Não","Não","Amazonas","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2770.01729128605
"Eutrofia","Não","Sim","Ceará","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",961.486076956376
"Abaixo do peso","Não","Não","Pernambuco","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",8273.43780556972
"Abaixo do peso","Não","Não","Alagoas","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2436.69135244282
"Eutrofia","Não","Sim","Minas Gerais","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1176.58882533402
"Abaixo do peso","Não","Não","Minas Gerais","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1328.18636021222
"Abaixo do peso","Não","Não","Espírito Santo","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",11728.3133472656
"Eutrofia","Não","Sim","São Paulo","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",978.583038076581
"Abaixo do peso","Não","Não","São Paulo","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4973.26233359945
"Abaixo do peso","Não","Não","Goiás","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3562.2543905871
"Eutrofia","Não","Sim","Distrito Federal","25 a 29 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3956.14864063186
"Abaixo do peso","Não","Não","Rondônia","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",524.377082093998
"Abaixo do peso","Não","Não","Acre","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",714.731325788313
"Obesidade grau I","Sim","Sim","Amapá","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",426.979290684101
"Eutrofia","Não","Sim","Amapá","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1219.42088416672
"Sobrepeso","Sim","Sim","Tocantins","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",315.983985191935
"Eutrofia","Não","Sim","Tocantins","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",260.878478560964
"Abaixo do peso","Não","Não","Tocantins","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",811.705318895164
"Abaixo do peso","Não","Não","Piauí","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3034.22657771235
"Eutrofia","Não","Sim","Rio Grande do Norte","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",8356.26730798882
"Eutrofia","Não","Sim","Pernambuco","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1572.38496040204
"Obesidade grau I","Sim","Sim","Alagoas","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1295.33934526116
"Eutrofia","Não","Sim","Alagoas","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",903.712980108272
"Eutrofia","Não","Sim","Bahia","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5846.909985232
"Abaixo do peso","Não","Não","Bahia","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5521.28863976447
"Eutrofia","Não","Sim","Espírito Santo","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",332.884711948039
"Abaixo do peso","Não","Não","Espírito Santo","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2170.75026303121
"Eutrofia","Não","Sim","Rio de Janeiro","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5619.956292939
"Eutrofia","Não","Sim","São Paulo","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",8349.27009042461
"Abaixo do peso","Não","Não","São Paulo","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",7513.96197927976
"Abaixo do peso","Não","Não","Rio Grande do Sul","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1896.05990935995
"Sobrepeso","Sim","Sim","Goiás","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1433.66226403884
"Eutrofia","Não","Sim","Goiás","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4702.73107849639
"Abaixo do peso","Não","Não","Goiás","30 a 34 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",619.081247367339
"Sobrepeso","Não","Sim","Rondônia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",260.122261748955
"Abaixo do peso","Não","Não","Rondônia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",428.138454155039
"Eutrofia","Não","Não","Rondônia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",886.713844144339
"Sobrepeso","Sim","Sim","Acre","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",271.778897184041
"Eutrofia","Não","Sim","Amazonas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",991.193388791471
"Abaixo do peso","Não","Não","Amazonas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",875.361590984377
"Eutrofia","Não","Sim","Pará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",15002.1626152703
"Abaixo do peso","Não","Não","Pará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",748.440767477116
"Eutrofia","Não","Sim","Amapá","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",474.177775806897
"Abaixo do peso","Não","Não","Amapá","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",872.22311106025
"Eutrofia","Não","Sim","Tocantins","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",416.16953953579
"Abaixo do peso","Não","Não","Tocantins","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3992.17972896697
"Eutrofia","Não","Sim","Maranhão","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1234.61036631666
"Eutrofia","Não","Sim","Piauí","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1223.89392587652
"Abaixo do peso","Não","Não","Piauí","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1061.50501494428
"Sobrepeso","Sim","Sim","Ceará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3981.68607015371
"Eutrofia","Não","Sim","Ceará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1571.04856186533
"Abaixo do peso","Não","Não","Ceará","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2642.64730825888
"Eutrofia","Não","Sim","Paraíba","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3427.18471521856
"Abaixo do peso","Não","Não","Paraíba","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",6242.61687420062
"Eutrofia","Não","Sim","Pernambuco","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3274.85696407426
"Abaixo do peso","Não","Não","Pernambuco","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1831.5644091575
"Obesidade grau I","Sim","Sim","Alagoas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2085.49149255009
"Eutrofia","Não","Sim","Alagoas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2643.46640426385
"Abaixo do peso","Não","Não","Alagoas","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1823.77626764397
"Sobrepeso","Sim","Sim","Sergipe","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",786.149001984439
"Eutrofia","Não","Sim","Sergipe","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3141.05972778065
"Abaixo do peso","Não","Não","Sergipe","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",719.541873385003
"Sobrepeso","Sim","Sim","Bahia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",8899.64206477334
"Eutrofia","Não","Sim","Bahia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2102.66733470424
"Abaixo do peso","Não","Não","Bahia","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",24215.6595084333
"Eutrofia","Não","Sim","Minas Gerais","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4473.05649852352
"Abaixo do peso","Não","Não","Minas Gerais","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5147.6792512241
"Sobrepeso","Sim","Sim","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",5619.956292939
"Eutrofia","Não","Sim","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",7663.50922771942
"Abaixo do peso","Não","Não","Rio de Janeiro","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",6433.7173314363
"Sobrepeso","Sim","Sim","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",4966.10105425997
"Eutrofia","Não","Sim","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",35142.9504362955
"Abaixo do peso","Não","Não","São Paulo","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",13728.2514192856
"Eutrofia","Não","Sim","Paraná","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",787.057351229414
"Abaixo do peso","Não","Não","Santa Catarina","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",667.81029042698
"Eutrofia","Não","Sim","Rio Grande do Sul","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",818.954111107399
"Sobrepeso","Sim","Sim","Mato Grosso do Sul","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1214.5536979517
"Abaixo do peso","Não","Não","Mato Grosso do Sul","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2000.88335625265
"Sobrepeso","Sim","Sim","Mato Grosso","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2553.48214572204
"Abaixo do peso","Não","Não","Mato Grosso","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",828.425290497756
"Sobrepeso","Sim","Sim","Goiás","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1961.00721856037
"Eutrofia","Não","Sim","Goiás","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1876.2693930173
"Abaixo do peso","Não","Não","Goiás","35 a 44 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",3616.69714591949
"Eutrofia","Não","Sim","Rondônia","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1011.82404087357
"Eutrofia","Não","Sim","Acre","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",527.65916018897
"Abaixo do peso","Não","Não","Acre","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",743.60706029876
"Eutrofia","Não","Sim","Amazonas","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1002.63945520907
"Abaixo do peso","Não","Não","Amazonas","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1067.51482499675
"Eutrofia","Não","Sim","Roraima","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",546.320558214535
"Abaixo do peso","Não","Não","Roraima","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",216.078517596663
"Eutrofia","Não","Sim","Pará","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",2037.68539123769
"Abaixo do peso","Não","Não","Pará","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",24133.1176069108
"Eutrofia","Não","Sim","Amapá","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",243.860337492322
"Abaixo do peso","Não","Não","Amapá","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",1191.66382104528
"Sobrepeso","Sim","Sim","Tocantins","45 a 54 anos","1/2 até 1 SM","Urbano","Masculino","Sem instrução",606.282756836467
